,Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,Attrition,Gender,OverTime,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
2323,19,645,9,2,2324,3,54,3,1,1,7172,1,25,3,0,4,3,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2324,45,1457,7,3,2325,1,83,3,1,3,20100,4,19,3,1,2,2,3,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2325,37,977,1,3,2326,4,56,2,2,4,9961,1,13,2,1,2,2,14,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2326,20,805,3,3,2327,1,87,2,1,3,12828,1,12,1,0,2,2,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2327,44,1097,10,4,2328,3,96,3,1,3,10826,1,11,3,0,4,3,6,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2328,53,1223,7,2,2329,4,50,3,5,3,18640,3,18,2,1,6,3,7,4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2329,29,942,15,1,2330,2,69,1,1,4,26933,0,18,1,1,2,2,5,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2330,22,1256,3,4,2331,3,48,2,1,4,4223,0,11,2,1,5,3,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2331,46,1402,2,3,2332,3,69,3,4,1,24097,8,23,1,0,2,3,26,15,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2332,44,111,17,3,2333,4,74,1,1,3,4279,2,13,4,0,3,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2333,33,147,2,3,2334,2,99,3,1,3,8429,1,13,4,1,2,3,5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2334,41,906,5,2,2335,1,95,2,1,1,20293,6,17,1,1,2,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2335,30,1329,29,4,2336,3,61,3,2,1,13192,8,19,3,3,3,3,4,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2336,40,1184,2,4,2337,2,62,3,2,2,25440,5,12,4,3,2,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2337,50,1421,2,3,2338,4,30,3,4,1,9490,2,22,3,1,3,3,2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2338,28,1179,19,4,2339,4,78,2,1,1,12449,1,12,3,3,2,3,6,3,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2339,46,1450,15,2,2340,4,52,3,5,2,10849,5,11,1,1,2,3,4,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2340,35,1361,17,4,2341,3,94,3,2,1,21026,3,15,4,3,2,3,7,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2341,24,984,17,2,2342,4,97,3,1,2,3372,1,13,1,1,3,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2342,33,1146,25,3,2343,2,82,3,2,3,4905,1,12,1,1,3,2,10,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2343,36,917,6,4,2344,3,60,1,1,3,6865,1,14,3,1,4,3,7,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2344,30,853,7,4,2345,3,49,3,2,3,11309,1,13,1,3,4,2,10,8,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2345,44,200,29,4,2346,4,32,3,2,4,7744,1,25,2,0,3,3,20,13,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2346,20,654,21,3,2347,3,43,4,1,4,5050,1,17,4,0,2,3,2,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2347,46,150,2,4,2348,4,60,3,2,4,17433,2,11,3,1,3,2,6,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2348,42,179,2,5,2349,4,79,4,2,1,12858,7,16,1,1,3,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2349,60,696,7,4,2350,2,52,4,2,4,10893,0,18,2,1,3,3,11,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2350,32,116,13,3,2351,3,77,2,1,2,7331,1,20,3,1,2,3,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2351,32,1316,2,2,2352,4,38,3,2,3,2338,4,14,4,0,2,3,8,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2352,36,363,1,3,2353,3,77,1,3,1,4235,2,21,3,1,2,3,7,7,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2353,33,117,9,3,2354,1,60,3,1,4,6311,0,13,2,1,5,3,14,4,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2354,40,107,10,3,2355,2,84,2,2,2,11591,7,12,2,1,2,4,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2355,25,1356,10,4,2356,3,57,3,2,4,20623,0,14,2,0,4,3,4,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2356,30,1465,1,3,2357,4,63,3,1,2,9369,0,21,1,1,2,3,11,5,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2357,42,458,26,5,2358,1,60,3,3,1,23281,3,17,3,0,6,3,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2358,35,1212,8,2,2359,3,78,2,3,4,13755,4,11,2,1,6,2,13,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2359,27,1103,14,3,2360,1,42,3,1,1,14377,1,14,4,2,3,2,9,6,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2360,54,966,1,4,2361,4,53,3,3,3,9659,7,17,1,1,2,1,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2361,44,1117,2,1,2362,1,72,4,1,4,19982,1,13,4,1,5,3,10,7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2362,19,504,10,3,2363,1,96,2,1,2,6148,1,25,2,0,2,4,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2363,29,1010,1,3,2364,1,97,3,1,4,5598,1,15,1,3,5,3,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2364,54,685,3,3,2365,4,85,3,4,4,23474,3,14,1,0,2,3,10,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2365,31,1332,11,2,2366,3,80,3,2,1,17089,1,12,4,0,2,2,6,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2366,31,1062,24,3,2367,3,96,2,2,1,17198,1,19,2,0,2,3,10,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2367,59,326,3,3,2368,3,48,2,2,4,16490,5,17,4,0,2,3,6,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2368,43,920,3,3,2369,3,96,1,5,4,18625,3,14,2,1,2,3,8,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2369,49,1098,4,2,2370,1,85,2,5,3,12124,2,13,3,1,2,4,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2370,36,469,3,3,2371,3,46,3,1,2,9256,1,12,3,0,2,2,11,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2371,48,969,2,2,2372,4,76,4,1,2,16620,5,11,3,0,4,2,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2372,27,1167,4,2,2373,1,76,3,1,3,3208,1,11,2,3,2,3,5,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2373,29,1329,7,3,2374,3,82,3,2,4,4204,1,11,2,2,2,3,6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,48,715,1,3,2375,4,76,2,5,4,8733,6,12,3,0,3,4,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2375,29,694,1,3,2376,4,87,2,4,4,3423,3,14,2,2,2,2,7,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2376,34,1320,20,3,2377,3,89,4,1,3,21643,0,17,4,0,5,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2377,44,1099,5,3,2378,2,88,3,5,2,8751,7,11,3,1,5,3,22,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2378,33,536,10,5,2379,4,82,4,3,3,21708,0,14,4,2,3,3,9,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2379,19,265,25,3,2380,2,57,4,1,4,21221,1,12,4,0,2,3,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2380,23,373,1,2,2381,4,47,3,1,3,16901,1,22,4,1,2,3,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2381,25,599,24,1,2382,3,73,1,1,4,8040,1,14,4,0,4,3,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2382,26,583,4,2,2383,3,53,3,1,4,9973,1,20,2,0,2,2,8,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2383,45,1449,2,3,2384,1,94,1,5,2,2493,2,16,1,0,2,3,24,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2384,55,177,8,1,2385,4,37,2,4,2,25592,1,15,4,1,3,3,33,15,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2385,21,251,10,2,2386,1,45,2,1,3,25308,1,20,3,0,2,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2386,46,168,4,2,2387,4,33,2,5,2,9946,2,14,3,1,2,3,11,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2387,34,131,2,3,2388,3,86,3,2,1,6039,0,12,4,0,3,3,3,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2388,51,237,9,3,2389,4,83,3,5,2,19196,4,24,1,1,5,2,29,11,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2389,59,1429,18,4,2390,4,67,3,3,4,20002,6,12,4,0,6,2,9,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2390,34,135,19,3,2391,3,46,3,2,2,22534,4,13,3,2,2,4,11,5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2391,28,791,1,4,2392,4,44,3,1,3,6842,0,11,3,0,2,2,4,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2392,44,1199,4,2,2393,3,92,4,5,1,17477,1,14,4,2,4,2,25,14,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2393,34,648,11,3,2394,3,56,2,2,2,21833,4,11,4,2,5,4,10,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2394,35,735,6,1,2395,3,66,3,1,3,6020,0,14,4,0,3,3,3,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2395,42,603,7,4,2396,2,78,4,2,2,5628,6,16,4,0,2,3,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2396,43,531,4,4,2397,4,56,2,3,4,20364,3,14,4,0,3,4,21,15,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2397,36,429,2,4,2398,3,53,3,2,2,2323,9,11,4,0,2,3,16,5,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2398,44,621,15,3,2399,1,73,3,3,4,14075,1,11,4,1,2,3,10,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2399,28,193,2,3,2400,4,52,2,1,4,14222,1,12,2,1,2,3,2,2,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2400,51,968,6,2,2401,2,40,2,1,3,4257,0,14,2,0,6,2,7,7,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2401,30,879,9,2,2402,3,72,3,2,3,12858,7,18,3,0,3,3,8,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2402,29,806,7,3,2403,2,39,3,1,3,17285,3,13,1,2,2,3,7,7,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2403,28,640,1,3,2404,4,84,3,1,1,4732,2,11,2,0,2,2,3,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2404,25,266,1,3,2405,4,40,3,1,2,18830,1,18,4,0,3,2,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2405,32,604,8,3,2406,3,56,4,2,4,11693,1,15,3,2,4,4,10,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2406,45,364,25,3,2407,2,83,3,5,2,13035,3,22,3,0,4,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2407,39,412,13,4,2408,3,94,2,4,2,17334,6,13,4,2,4,3,19,15,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2408,58,848,23,4,2409,1,88,3,1,3,26076,1,12,4,2,3,3,2,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2409,32,1089,7,2,2410,4,79,3,2,3,22845,1,18,1,1,3,3,10,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2410,39,360,23,3,2411,3,93,3,1,1,22154,0,13,1,0,2,3,5,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2411,30,1138,6,3,2412,1,48,2,2,4,23631,0,12,1,1,6,3,9,6,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2412,36,325,10,4,2413,4,63,3,3,3,5747,3,12,1,0,0,3,7,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2413,46,991,1,2,2414,4,44,3,1,1,22957,6,12,3,0,3,4,7,5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2414,28,1476,1,3,2415,3,55,1,2,4,16392,0,11,1,3,6,3,9,7,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2415,50,1322,28,3,2416,4,43,3,4,1,22422,4,11,2,0,2,3,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2416,40,299,25,4,2417,4,57,2,3,2,17235,2,12,3,0,2,3,5,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2417,52,1030,5,3,2418,2,64,3,3,2,21534,9,19,3,0,2,2,8,7,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2418,30,634,17,4,2419,2,95,3,3,1,25927,1,23,4,2,2,3,9,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2419,39,524,18,2,2420,1,32,3,2,3,13352,0,11,1,0,6,3,8,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2420,31,587,2,4,2421,4,57,3,3,3,8935,1,19,1,1,5,2,10,9,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2421,41,256,10,2,2422,3,40,1,2,2,22074,1,13,1,0,4,3,19,11,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2422,31,1060,1,3,2423,4,54,3,1,2,8319,1,11,1,0,2,4,3,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2423,44,935,3,3,2424,1,89,3,1,1,14669,4,12,3,0,4,4,3,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2424,42,495,2,1,2425,3,37,3,4,3,26582,0,13,4,0,3,2,20,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2425,55,282,2,2,2426,4,58,1,5,3,6992,4,14,4,1,5,3,19,9,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2426,56,206,8,4,2427,4,99,3,5,2,4022,6,14,1,0,4,3,7,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2427,40,458,16,2,2428,3,74,3,1,3,8532,9,16,2,1,0,3,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2428,34,943,9,3,2429,4,86,3,3,4,5494,0,11,4,1,0,2,9,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,40,523,2,3,2430,3,98,3,2,4,22455,1,13,3,0,4,3,9,8,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2430,41,1018,1,3,2431,3,66,3,2,1,4297,0,17,4,1,2,3,9,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2431,35,482,4,4,2432,3,87,3,2,3,2690,1,11,2,0,3,3,9,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2432,51,770,5,3,2433,3,84,3,4,2,17588,1,11,2,1,2,3,33,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2433,38,1009,2,2,2434,2,31,3,2,1,19461,3,15,4,1,3,3,7,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2434,34,507,15,2,2435,3,66,3,2,1,23553,1,12,4,0,6,4,10,9,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2435,25,882,19,1,2436,4,67,3,1,4,9075,3,11,3,3,6,2,3,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2436,58,601,7,4,2437,3,53,2,3,1,12023,7,14,4,0,0,2,10,5,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2437,40,329,1,4,2438,2,88,3,1,2,6762,3,22,3,1,3,3,4,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2438,36,607,7,3,2439,1,83,4,2,1,2261,2,16,4,1,2,2,15,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2439,48,855,4,3,2440,4,54,3,3,4,18706,1,11,3,0,2,3,10,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2440,27,1291,11,3,2441,3,98,4,1,4,6527,8,14,2,1,4,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2441,51,1405,11,2,2442,4,82,2,4,2,24439,3,16,2,0,1,2,5,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2442,18,1124,1,3,2443,4,97,3,1,4,19305,1,15,3,0,5,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2443,35,817,1,3,2444,4,60,2,2,4,10846,0,12,2,1,0,3,9,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2444,27,793,2,1,2445,4,43,1,2,4,20392,3,20,2,0,3,3,6,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2445,55,267,13,4,2446,1,85,4,4,3,9277,6,17,3,0,2,2,19,3,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2446,56,1369,23,3,2447,4,68,3,4,2,18235,4,12,1,1,0,3,19,15,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2447,34,999,26,1,2448,1,92,2,1,3,15891,1,20,3,3,2,3,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2448,40,1202,2,1,2449,2,89,4,2,3,13888,5,20,2,3,0,3,12,11,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2449,34,285,29,3,2450,2,86,3,2,3,17491,4,13,1,2,1,3,8,7,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2450,31,703,2,3,2451,3,90,2,1,4,11882,7,14,3,0,3,4,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2451,35,662,18,4,2452,4,67,3,2,3,23288,0,18,3,1,0,2,4,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2452,38,693,7,3,2453,4,57,4,1,3,15748,1,11,4,3,2,3,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2453,34,404,2,4,2454,3,98,3,2,4,6163,1,11,4,0,2,4,14,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2454,28,736,26,3,2455,3,48,2,2,1,24232,1,11,3,1,0,3,5,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2455,31,330,22,4,2456,4,98,3,2,3,21057,1,15,4,2,3,2,10,6,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2456,39,1498,21,4,2457,1,44,2,2,4,3567,3,12,4,2,2,4,5,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2457,51,541,2,3,2458,2,52,3,3,2,15395,2,11,2,0,5,3,4,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2458,41,1200,22,3,2459,4,75,3,2,4,13953,3,14,1,2,4,2,6,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2459,37,1439,4,1,2460,3,54,3,1,3,5182,7,15,4,0,2,3,6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2460,33,1111,5,1,2461,2,61,3,2,4,19293,6,13,1,0,2,4,5,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2461,32,499,2,1,2462,3,36,3,2,2,20497,0,13,1,3,3,2,3,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2462,39,1485,25,2,2463,3,71,3,3,3,3449,3,21,2,1,2,3,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2463,25,1372,18,1,2464,1,93,4,2,3,12477,2,11,2,0,3,2,3,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2464,52,322,28,2,2465,4,59,4,4,3,9731,2,11,2,1,3,2,5,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2465,43,930,6,3,2466,1,73,2,2,3,20003,1,14,1,0,3,1,20,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2466,27,205,10,3,2467,4,98,2,2,4,7100,1,11,4,0,3,3,6,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2467,27,135,17,4,2468,4,51,3,1,3,25681,1,13,4,0,2,3,8,7,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2468,26,683,2,1,2469,1,36,2,1,4,4050,0,12,4,0,2,3,4,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2469,42,1147,10,3,2470,3,31,3,4,1,16616,0,14,3,1,5,3,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2470,52,258,8,4,2471,3,54,3,1,1,17363,9,13,3,0,2,1,5,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2471,37,1462,11,3,2472,1,94,3,1,3,19106,4,18,1,0,6,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2472,35,200,18,2,2473,3,60,3,3,4,19944,2,11,3,0,2,3,2,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2473,25,949,1,3,2474,1,81,3,1,4,4910,4,11,2,1,2,2,3,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2474,26,652,7,3,2475,3,100,4,1,1,23577,0,12,4,0,2,3,7,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2475,29,332,17,3,2476,2,51,2,3,1,9769,1,13,1,0,3,2,10,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2476,49,1475,28,2,2477,1,97,2,2,1,22710,3,20,1,0,2,3,4,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2477,29,337,14,1,2478,3,84,3,3,4,22930,0,12,1,0,1,3,8,7,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
